Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,Anomaly_Label,Anomaly_Score
15195,,Edwin,,Huang,,2815 La Vuelta,,Omaha-68101-Nebraska,9/7/66,Bachelors,Management,M,S,1,3,2,2,145520,110,1,1,1183.214688887862
15196,,Isaiah,O,Reed,,8702 Orchard View Ave,,Colorado Springs-80901-Colorado,6/26/66,Bachelors,Management,M,S,1,4,2,2,163569,108,1,1,799.3903927368655
15207,,Josue,,Diaz,,3123 Bonita Ave,,Aurora-80010-Colorado,12/14/67,Graduate Degree,Management,M,S,1,0,0,0,140282,78,1,1,816.0030637197387
15260,,Kathleen,,Torres,,4257 Crown Court,,San Jose-95101-California,8/21/77,Partial High School,Clerical,F,S,1,2,0,0,34982,42,0,1,769.3282784351554
15322,,Evan,M,Green,,8741 Barbie Dr.,,Detroit-48201-Michigan,8/10/47,Bachelors,Management,M,M,1,2,0,5,135386,84,0,1,851.3882780494455
15328,,Fernando,,Jackson,,6999 Icicle Ct.,,Memphis-37501-Tennessee,11/22/48,Bachelors,Management,M,M,1,2,1,4,125373,98,0,1,755.2588960085144
15352,,Raymond,,Martinez,,Westheimer Straße 7606,,Honolulu-96801-Hawaii,7/20/58,Bachelors,Management,M,S,0,4,3,3,164004,120,1,1,865.0144507463444
15353,,Michele,K,Xu,,4407 Mildred Ln.,,San Francisco-94101-California,7/3/58,Partial College,Professional,F,S,0,4,3,3,123234,80,1,1,779.590918366806
15354,,Corey,,Kumar,,4186 Green Valley Road,,Fresno-93701-California,2/7/57,Bachelors,Management,M,M,1,3,3,3,163802,136,0,1,914.4632305347219
15357,,Craig,,Navarro,,Räuscherweg 24,,Stockton-95201-California,10/22/55,Partial High School,Professional,M,M,1,4,4,4,155520,148,1,1,1083.9621764618912
15360,,Ryan,,Martin,,2761 Willcrest Circle,,San Diego-92101-California,6/22/33,Graduate Degree,Management,M,M,1,1,2,2,177003,99,0,1,818.5529915649932
15361,,Thomas,,Gonzales,,2489 Driving Drive,,Cleveland-44101-Ohio,5/18/33,Graduate Degree,Management,M,S,0,4,0,0,180112,72,0,1,1297.2235736371738
15364,,Aidan,R,Bryant,,7779 Lake Meadow Circle,,Corpus Christi-78401-Texas,2/21/65,Partial College,Professional,M,S,1,3,5,5,140541,151,1,1,890.7771887514857
15368,,Brandi,A,Martin,,5618 Mill Rd.,,Newark-7101-New Jersey,2/8/64,Bachelors,Management,F,M,1,4,2,3,147069,78,0,1,1263.5070241197711
15382,,Kimberly,R,Blue,,3219 Sandra Circle,,Jersey City-7302-New Jersey,5/11/62,Bachelors,Management,F,M,1,2,3,3,141744,92,1,1,1007.9082299495327
15383,,Charles,,Rivera,,9497 Richard Ave.,,San Diego-92101-California,10/28/62,Bachelors,Management,M,M,1,4,2,2,173257,124,1,1,1137.6370247139462
15387,,Miguel,B,Rodriguez,,6448 Castle Court,,Cleveland-44101-Ohio,2/13/61,Partial College,Professional,M,M,1,4,3,3,166229,142,1,1,997.6567546004989
15388,,Victoria,,Smith,,581 Roanoke Dr.,,Fort Wayne-46801-Indiana,1/19/61,Bachelors,Management,F,M,1,1,3,3,135040,88,0,1,941.7860691261046
15398,,Jose,,Wang,,7332 Arcadia Pl,,Tucson-85701-Arizona,10/13/60,Partial College,Professional,M,M,1,4,2,2,157976,126,0,1,996.5891831642565
15412,,Ryan,A,Griffin,,2599 Amaranth Way,,Irvine-92602-California,6/14/37,Graduate Degree,Management,M,M,1,3,3,3,166909,121,0,1,1196.1956361732807
15413,,Donald,,Prasad,,873 Wellington Avenue,,Aurora-80010-Colorado,9/4/37,Bachelors,Management,M,M,1,4,3,3,166029,117,0,1,1183.5941027227198
15414,,Isaac,B,Richardson,,7741 Morgan Ave.,,Washington-20001-DC,9/3/39,Graduate Degree,Management,M,M,1,0,4,4,186212,137,1,1,1248.4422293402286
15416,,Edward,A,Barnes,,3043 Gregory Dr.,,Baltimore-21201-Maryland,2/19/40,Graduate Degree,Management,M,M,1,3,3,3,155900,123,0,1,1019.9485281130612
15421,,Cameron,W,Clark,,1430 N. Civic Drive,,Chicago-60601-Illinois,3/3/68,Bachelors,Management,M,S,0,3,0,3,132707,83,1,1,755.4442401660099
15447,,Regina,,Madan,,"6, avenue du Québec",,Aurora-80010-Colorado,5/11/61,Graduate Degree,Clerical,F,M,1,0,0,1,34039,52,0,1,784.0797153351182
15586,,Victor,,Blanco,,8837 Paris Lane,,San Diego-92101-California,8/27/69,Graduate Degree,Management,M,M,1,0,0,1,175656,89,0,1,1016.7974232854841
15589,,Gilbert,,He,,2823 La Orinda Pl.,,Tucson-85701-Arizona,4/15/69,Graduate Degree,Management,M,M,1,1,0,1,187383,88,0,1,1308.8899877377014
15590,,Marshall,J,Wu,,8977 Woodhaven Lane,,Dallas-75201-Texas,3/27/69,Graduate Degree,Management,M,M,1,0,0,1,173599,93,0,1,1236.0432840317526
15591,,Darren,P,Srini,,4618 Olive Hill,,Las Vegas-89101-Nevada,9/22/69,Graduate Degree,Management,M,S,1,2,0,1,179073,82,0,1,1098.0400721285175
15616,,Janet,K,Alonso,,"610, boulevard Tremblay",,Orlando-32801-Florida,5/18/73,High School,Manual,F,S,0,1,0,0,35664,44,0,1,769.3282784351554
15632,,Gloria,P,Carlson,,5256 Chickpea Ct.,,San Jose-95101-California,1/9/71,Partial High School,Manual,F,M,0,2,0,0,13431,40,0,1,769.1748825852285
15633,,Ashlee,D,Shan,,Hans-Rosenthal-Platz 7,,Louisville-40201-Kentucky,8/12/71,Partial High School,Manual,F,S,0,2,0,0,26996,41,0,1,794.7873929548707
15645,,Javier,,Gill,,3440 Alvina Drive,,Colorado Springs-80901-Colorado,3/12/79,Bachelors,Clerical,M,M,0,0,0,0,29739,63,0,1,762.691943054337
15647,,Dawn,,He,,536 Beech Ct.,,Portland-97201-Oregon,11/20/78,Bachelors,Clerical,F,M,1,0,0,0,26667,40,0,1,756.0952320971214
15654,,Levi,,Fernandez,,"9193, place du Tertre",,Irvine-92602-California,3/12/60,High School,Manual,M,S,0,1,1,1,10945,59,1,1,858.5802233920834
15655,,Deanna,,Gomez,,Kalkweg 4435,,Baltimore-21201-Maryland,11/2/60,Partial College,Manual,F,M,1,0,1,1,12592,48,0,1,839.3574923713971
15673,,Jon,,Goel,,"71, avenue de la Gare",,Phoenix-85001-Arizona,6/8/69,Partial College,Manual,M,S,0,1,0,0,26001,63,0,1,864.7138254937295
15680,,Tasha,,She,,Wallstr 25,,New York-10001-New York,3/9/51,High School,Manual,F,M,0,2,0,4,10134,37,0,1,915.9770739489062
15685,,Robin,,Vazquez,,Winterfeldtstr 5557,,Fort Worth-76101-Texas,6/9/44,Bachelors,Management,F,M,1,4,4,4,149608,88,0,1,755.9054173638392
15686,,Pedro,A,Vazquez,,745 Harvey Way,,Memphis-37501-Tennessee,7/3/44,Bachelors,Management,M,M,1,4,4,4,176255,140,0,1,816.9932680261203
15695,,Bruce,,Gomez,,4471 Willcrest Circle,,Denver-80201-Colorado,6/18/54,Partial High School,Professional,M,M,1,2,5,5,151048,164,0,1,1011.1523129578451
15699,,Jonathon,F,Hernandez,,7680 Lay Brooke Way,,Atlanta-30301-Georgia,9/11/53,Bachelors,Management,M,M,1,3,5,5,167176,176,0,1,1183.5941027227198
15707,,Robin,,Rubio,,Parise Straße 40552,,Lexington-40502-Kentucky,9/15/49,Partial College,Management,F,M,1,3,5,5,140557,100,0,1,769.9525959434126
15708,,Nina,,Jai,,Karl Liebknecht str 577,,Fort Worth-76101-Texas,7/21/49,High School,Management,F,M,1,3,5,5,132035,105,1,1,762.0111547739967
15712,,Whitney,,Chandra,,2237 Buena Vista Ave.,,Omaha-68101-Nebraska,12/5/48,High School,Management,F,M,1,4,5,5,150192,107,1,1,767.5721464461826
15728,,Keith,,Sharma,,4214 Northwood Dr.,,Austin-73301-Texas,8/3/73,Partial College,Management,M,M,0,3,5,5,164781,176,1,1,1079.233061020649
15731,,Corey,R,Chavez,,8287 Altura Dr.,,San Antonio-78201-Texas,3/20/71,Bachelors,Professional,M,S,0,4,0,0,140615,81,1,1,822.3958900675514
15736,,Sheena,,Raje,,5707 Monte Vista Road,A211,Louisville-40201-Kentucky,6/13/41,Graduate Degree,Management,F,M,1,2,4,4,149413,91,1,1,779.5376835022153
15737,,Alexander,J,Robinson,,4273 Alum Rock Drive,,Anchorage-99501-Alaska,4/4/41,Graduate Degree,Management,M,S,1,3,4,4,184981,132,1,1,1773.173990334846
15743,,Chloe,M,Thompson,,3748 Moss Hollow Court,,Durham-27701-North Carolina,2/18/42,Graduate Degree,Management,F,M,0,3,4,4,156947,91,0,1,842.7336471270148
15744,,Angela,T,Gray,,898 Park Blvd.,,Memphis-37501-Tennessee,3/22/42,Graduate Degree,Management,F,M,1,3,4,4,142790,92,0,1,1106.8712662274688
15745,,Julian,,Hayes,,8426 Easley Dr.,,Denver-80201-Colorado,8/15/42,Graduate Degree,Management,M,M,1,3,4,4,173993,144,0,1,1558.4450583835157
15746,,Emily,L,Walker,,1604 Crown Court,,Fresno-93701-California,12/2/43,Bachelors,Management,F,M,1,3,4,4,145375,90,0,1,1232.862522749394
15764,,Louis,D,Guo,,4209 San Carlos Ave.,,Irvine-92602-California,6/15/59,Bachelors,Management,M,S,0,2,2,2,164799,117,1,1,1078.181339107666
15765,,Gilbert,C,Deng,,8249 La Jolla,,Nashville-37201-Tennessee,10/18/59,Graduate Degree,Management,M,M,1,3,1,1,186731,106,1,1,1180.064405022031
15766,,Priscilla,,Black,,2335 Peabody Road,,Philadelphia-19101-Pennsylvania,8/16/59,Graduate Degree,Management,F,S,0,1,0,0,141687,59,0,1,1000.7157438553668
15768,,Victoria,E,Walker,,5961 Crowe Pl.,,Detroit-48201-Michigan,11/26/66,Graduate Degree,Management,F,M,1,3,1,1,148857,66,0,1,1023.281974824144
15770,,Xavier,H,Brooks,,5900 Pinehurst Court,,Anchorage-99501-Alaska,10/11/66,Bachelors,Management,M,S,0,2,0,0,169986,79,0,1,1487.9506040188296
15771,,Maria,A,Diaz,,2613 West I St.,,Corpus Christi-78401-Texas,1/23/58,Graduate Degree,Management,F,M,1,4,1,1,159093,69,0,1,840.5712343400767
15789,Mr.,Steve,,Schmidt,,6126 North Sixth Street,,El Paso-79901-Texas,8/15/66,Graduate Degree,Management,F,S,0,2,0,0,158890,56,0,1,864.5559553898174
15797,,Isaac,,Cox,,5252 Grand View Ave.,,Omaha-68101-Nebraska,3/28/65,Bachelors,Professional,M,M,1,4,5,5,137866,169,1,1,851.9330959647008
15838,,Julia,G,Taylor,,8396 Ruth Drive,,Jersey City-7302-New Jersey,2/17/74,Partial College,Skilled Manual,F,S,0,1,0,0,40161,39,0,1,768.9635882146827
15843,,Caleb,,Wright,,7624 Crawford,,Las Vegas-89101-Nevada,11/2/68,Bachelors,Management,M,S,0,1,0,0,126289,80,1,1,784.8783345207078
15846,,Julian,,Flores,,4194 Baywood Drive,,Oklahoma City-73101-Oklahoma,9/9/68,Bachelors,Management,M,S,1,1,0,0,131937,81,0,1,771.1809126268622
15850,,Rachel,,Bradley,,1673 Buena Vista,,San Diego-92101-California,10/8/67,Graduate Degree,Management,F,S,0,1,1,1,154212,64,1,1,1070.1102746913516
15851,,Taylor,A,Anderson,,6727 Roux Court,,Jersey City-7302-New Jersey,6/21/67,Graduate Degree,Management,F,S,0,2,1,1,160264,60,1,1,1298.0335126644459
15852,,Oscar,J,Henderson,,2526 Sharon Dr.,,Phoenix-85001-Arizona,8/26/67,Bachelors,Management,M,S,0,3,0,0,174688,83,1,1,1506.4571019448247
15854,,Miranda,,Wood,,7515 Delaware Court,,Raleigh-27601-North Carolina,8/28/67,Bachelors,Management,F,M,0,1,1,1,139802,66,0,1,775.7338461096048
15856,,Luis,,Gonzales,,7914 Woodpine,,Stockton-95201-California,2/3/68,Bachelors,Management,M,M,1,1,4,4,136292,148,1,1,760.8455822307178
15870,,Zoe,,Howard,,5024 Valley Oak Plaza,,Oklahoma City-73101-Oklahoma,6/2/71,Graduate Degree,Skilled Manual,F,S,1,0,0,1,93012,48,0,1,755.861759847659
15919,,Rebekah,A,Prasad,,7791 Running Springs Road,,San Jose-95101-California,5/7/58,Partial College,Professional,F,M,1,1,4,4,148612,102,0,1,1023.2189404032746
15922,,Roger,C,Kumar,,3575 Chisholm Way,,Las Vegas-89101-Nevada,10/16/57,High School,Professional,M,M,1,4,3,3,154595,137,0,1,931.205133147364
15923,,Ricardo,,Raje,,"7, rue des Ecoles",,Charlotte-28201-North Carolina,10/7/56,High School,Professional,M,S,1,4,3,3,133462,119,1,1,859.9837207761551
15929,,Karla,V,Raji,,2328 California Street,,Boston-2101-Massachusetts,8/10/56,High School,Professional,F,M,1,3,4,4,134119,97,1,1,936.5351034531487
15931,,Micah,M,Xu,,"2112, avenue de Villiers",,Chula Vista-91910-California,1/8/55,Partial College,Professional,M,M,1,4,4,4,162980,154,0,1,934.6159639124511
15932,,Tabitha,,Jimenez,,Helsenbergbogen 6,,Minneapolis-55401-Minnesota,9/11/55,Partial College,Professional,F,M,1,3,4,4,144776,99,1,1,1279.7382544880027
15933,,Clinton,,Dominguez,,9889 Loveridge Circle,,Saint Paul-55101-Minnesota,2/3/55,High School,Professional,M,S,0,3,4,4,155021,142,1,1,816.9920440249097
15941,,Bailey,M,Brooks,,1613 Cotton Ct,,Wichita-67201-Kansas,2/26/65,Bachelors,Management,F,S,0,4,2,3,136510,77,1,1,760.1611671218151
15948,,Angela,,Hughes,,9844 Green Tea Drive,,Portland-97201-Oregon,11/20/64,Bachelors,Management,F,S,0,3,2,2,156674,74,0,1,991.4262453657357
15957,,Samuel,T,Ross,,3300 Blenheim Way,,Las Vegas-89101-Nevada,11/15/63,Bachelors,Management,M,S,0,4,2,3,187336,118,1,1,1313.8964951623852
15960,,Brianna,R,Bryant,,8277 Pinole Valley Rd.,,Las Vegas-89101-Nevada,10/8/62,Partial College,Professional,F,M,0,4,3,3,133183,91,0,1,782.6576518504115
15961,,Ashley,D,Walker,,585 Charlotte Ave.,,Fresno-93701-California,4/23/62,Partial College,Professional,F,S,0,2,2,2,143496,75,0,1,920.0793444046008
15964,,Steven,E,Cox,,9993 Oak Grove Rd.,,Colorado Springs-80901-Colorado,10/3/61,Bachelors,Management,M,S,0,2,3,3,157473,127,1,1,800.9182230415288
15982,,Jose,,Evans,,2922 Vista Way,,Washington-20001-DC,5/22/60,Partial College,Professional,M,M,1,4,3,5,178965,140,1,1,1306.104896246852
15984,,Nathan,D,Wright,,7370 Mission Drive,,Newark-7101-New Jersey,6/22/60,Bachelors,Management,M,M,1,2,1,1,163140,103,1,1,853.5783502409138
15985,,Devin,,Johnson,,4167 Deercreek Ln,,Arlington-76010-Texas,6/18/60,Bachelors,Management,M,M,1,3,1,1,176591,110,0,1,956.363424645673
15995,,Kaitlyn,L,Johnson,,6432 Maywood Ln.,,Denver-80201-Colorado,5/26/52,Partial College,Professional,F,M,0,2,0,3,31602,47,0,1,938.7880484965709
16002,,Paige,,Hayes,,3613 Eastgate Lane,,Wichita-67201-Kansas,2/10/37,Graduate Degree,Management,F,M,1,4,3,3,154608,72,0,1,931.6039931215408
16003,,Carol,,Robinson,,6692 Lindell Dr,,Baltimore-21201-Maryland,10/27/37,Graduate Degree,Management,F,M,1,3,3,3,163100,75,0,1,842.265397603392
16008,,Morgan,D,Allen,,1694 Pinole Valley Rd.,,Milwaukee-53201-Wisconsin,7/16/39,Graduate Degree,Management,F,M,1,1,4,4,147077,87,0,1,1150.6967454546832
16009,,Matthew,L,Martinez,,6954 Garcia Ranch Road,,El Paso-79901-Texas,9/15/39,Graduate Degree,Management,M,S,0,4,2,2,178894,97,0,1,1379.8771684465253
16011,,Maria,,Murphy,,3469 Relief Valley Ct.,# 22,Greensboro-27401-North Carolina,9/6/40,Bachelors,Management,F,M,1,4,3,3,143129,80,1,1,871.9787841455777
16014,,Christopher,E,Wilson,,9692 San Jose Dr.,,Atlanta-30301-Georgia,3/8/68,Bachelors,Management,M,M,1,4,1,2,165819,102,0,1,1023.1358658555569
16018,,Emma,A,Henderson,,8452 Dewing Avenue,,Plano-75023-Texas,5/2/79,Partial College,Skilled Manual,F,S,0,1,0,0,68894,45,0,1,757.8436514215845
16019,,Amber,,Hernandez,,4021 Rosemarie Place,,Philadelphia-19101-Pennsylvania,2/2/79,Partial College,Skilled Manual,F,S,1,2,0,0,74488,47,1,1,840.0172617274004
16027,,Anne,,Vazquez,,3971 Confir Court,,Mesa-85201-Arizona,8/15/46,Partial College,Clerical,F,M,0,2,0,2,30617,44,0,1,985.5247333273783
16072,,Caleb,S,Evans,,6864 Oakleaf Ct.,,El Paso-79901-Texas,10/12/71,Graduate Degree,Professional,M,M,1,0,0,1,126381,94,0,1,806.9244078598689
16156,,Javier,A,Hernandez,,5046 Queens Road,,Fort Worth-76101-Texas,9/11/69,Graduate Degree,Management,M,M,1,0,0,1,146210,91,0,1,879.5652335102837
16170,,Juan,,Rubio,,9481 Laguna Street,,Orlando-32801-Florida,9/8/66,Graduate Degree,Management,M,S,1,3,5,5,132639,154,1,1,762.0111547739967
16171,,Bruce,W,Ruiz,,6774 Alier Drive,,Oakland-94601-California,4/6/66,Graduate Degree,Management,M,M,1,3,5,5,139911,167,1,1,834.6640042556046
16176,,Michele,A,Torres,,7583 Green Hill Rd,,Anaheim-92801-California,8/19/68,Bachelors,Professional,F,S,1,1,0,0,77339,48,0,1,777.6207301763502
16195,,Abby,,Perez,,Attaché de Presse,,El Paso-79901-Texas,4/12/73,High School,Manual,F,M,0,1,0,0,34274,45,0,1,765.2411384655167
16202,,Kenneth,D,Jai,,"89, avenue des Ternes",,Louisville-40201-Kentucky,4/21/71,High School,Manual,M,S,0,1,0,0,39936,63,1,1,832.356894607115
16244,,Gregory,,Kumar,,5048 Hawthorne Dr,,Wichita-67201-Kansas,12/19/58,Graduate Degree,Skilled Manual,M,M,1,0,0,4,143922,90,0,1,875.9646111573229
16274,,Ross,E,Diaz,,Holzstr 1333,,Milwaukee-53201-Wisconsin,3/16/64,Partial High School,Manual,M,M,0,1,2,3,10117,83,0,1,809.0247215011418
16322,,Gloria,A,Dominguez,,Midi-Couleurs,,Sacramento-94203-California,9/17/74,Partial High School,Manual,F,S,1,2,0,0,31980,45,0,1,785.1305623907402
16373,,Sara,E,Cook,,3178 Fieldbrook Pl.,,Austin-73301-Texas,4/22/57,Partial College,Clerical,F,M,1,1,0,1,26456,49,0,1,756.0952320971214
16377,,Jordan,F,Adams,,7370 Rolling Green Circle,,Durham-27701-North Carolina,9/25/58,Graduate Degree,Skilled Manual,F,S,0,0,0,4,122997,50,0,1,843.8625480491477
16380,,Mariah,,Torres,,1483 Browse Street,,Boston-2101-Massachusetts,10/24/58,Graduate Degree,Skilled Manual,F,S,1,0,0,4,127266,55,0,1,908.7469394721503
16422,,Kurt,S,Xu,,Welt Platz 6,,Lincoln-68501-Nebraska,3/27/63,High School,Manual,M,S,1,1,3,3,25539,91,1,1,822.6730820927594
16437,,Jésus,E,Gutierrez,,5284 Dumbarton Dr.,,Honolulu-96801-Hawaii,10/24/77,High School,Manual,M,S,0,1,0,0,25596,60,0,1,806.0781599820206
16455,,Deb,A,Moreno,,"99, rue du Départ",,Virginia Beach-23450-Virginia,8/13/11,High School,Manual,F,M,0,2,0,4,10196,22,0,1,777.6207301763502
16462,,Marissa,,Gonzales,,Höhenstr 9449,,Portland-97201-Oregon,4/17/75,Partial High School,Manual,F,S,0,1,0,0,31840,38,1,1,857.9358950411155
16540,,Theodore,L,Browning,,Heidestieg Straße 2664,,Nashville-37201-Tennessee,9/15/60,Partial College,Manual,M,M,1,0,1,1,30362,76,1,1,1090.5626987936091
16575,,Veronica,G,Vance,,6807 Snowberry Court,,Denver-80201-Colorado,9/3/44,Graduate Degree,Management,F,S,0,2,4,4,150352,89,0,1,877.8957796914165
16587,,Zachary,,Martinez,,Herzogstr 4662,,Kansas City-64101-Missouri,9/11/53,Bachelors,Management,M,M,1,2,5,5,158042,167,0,1,879.7994089563825
16588,,Andre,,Martinez,,5598 Mt. Palomar Pl.,,Corpus Christi-78401-Texas,4/3/53,Partial College,Professional,M,M,1,2,5,5,164262,169,1,1,1020.0612726694412
16589,,Martin,,Suri,,5425 Highland Circle,,Raleigh-27601-North Carolina,4/10/53,Partial College,Professional,M,M,1,2,5,5,159044,167,1,1,825.3278136595179
16590,,Shawn,C,Deng,,4678 Pelican Loop,,Tampa-33601-Florida,9/2/53,Bachelors,Management,M,M,1,3,5,5,166662,168,0,1,961.6610629530552
16591,,Clarence,,He,,1082 Selena Court,,Columbus-43085-Ohio,10/27/53,Bachelors,Management,M,M,1,4,4,4,168262,154,0,1,963.9196024565534
16593,,Suzanne,,He,,6894 Oeffler Ln.,,Tampa-33601-Florida,1/5/52,Partial College,Professional,F,M,0,3,5,5,134678,103,1,1,867.9953916928362
16594,,Andrew,C,Jones,,2855 Playa,,Fresno-93701-California,3/4/52,Bachelors,Management,M,M,0,3,5,5,169262,168,1,1,1100.5112448312375
16595,,Cameron,L,Anderson,,37 Peachwillow Lane,,Cleveland-44101-Ohio,7/19/52,Bachelors,Management,M,M,1,3,5,5,168242,168,1,1,945.88847122692
16599,Sr.,Ramón,S,Cai,,7922 Rancho View Drive,,Aurora-80010-Colorado,5/17/50,Bachelors,Management,M,M,1,3,5,5,166768,166,1,1,944.9174567124898
16604,,Roy,M,Serrano,,Buergermeister-ulrich-str 41,,San Diego-92101-California,1/4/47,High School,Management,M,M,0,4,5,5,159159,160,1,1,864.5559553898174
16616,,Kelvin,L,Liang,,6684 Galloway Drive,,Greensboro-27401-North Carolina,6/6/74,Bachelors,Professional,M,S,0,2,0,0,131136,79,1,1,760.8909251660187
16620,,Cameron,M,Thompson,,9080 San Carlos Avenue,,Bakersfield-93301-California,5/16/73,Bachelors,Professional,M,M,1,3,0,0,132025,83,1,1,778.9922977796379
16623,,Andres,L,Lal,,4976 Singingwood Court,,New Orleans-70112-Louisiana,9/4/73,Bachelors,Professional,M,S,1,4,5,5,173481,158,1,1,1260.5356004492694
16628,,Francisco,,Prasad,,1970 Napa Ct.,,Arlington-76010-Texas,4/19/71,Bachelors,Professional,M,S,0,4,0,0,126067,73,1,1,815.8228974477242
16632,,Ruben,,Romero,,5263 Etcheverry Dr,,Tampa-33601-Florida,5/17/71,High School,Management,M,S,1,3,5,5,128799,149,1,1,894.192932201994
16637,,Evan,,King,,7492 Duckhorn Court,,Honolulu-96801-Hawaii,8/19/71,High School,Management,M,M,1,4,5,5,153494,165,1,1,945.9820294276208
16639,,Renee,E,Romero,,1767 Holton Court,,Santa Ana-92701-California,7/11/71,Partial High School,Professional,F,S,1,4,5,5,139064,102,1,1,969.8757652400641
16640,,Colin,M,Lal,,6309 Poplar Avenue,,Arlington-76010-Texas,6/3/71,Partial High School,Management,M,M,0,4,5,5,161625,171,1,1,1529.3786319940527
16643,,Fernando,,Wilson,,6104 Santa Maria Ct.,,Kansas City-64101-Missouri,7/19/41,Graduate Degree,Management,M,S,0,4,2,2,180308,101,0,1,1601.6947274683776
16644,,Leonard,C,Goel,,3361 Crow Street,,Omaha-68101-Nebraska,12/23/41,Graduate Degree,Management,M,M,1,2,3,3,177525,122,1,1,1069.8733569913777
16648,,Rachel,,Coleman,,5293 Juliet Court,,Aurora-80010-Colorado,6/26/42,Bachelors,Management,F,M,1,4,3,3,144108,80,1,1,847.0188899900639
16649,,Makayla,,Stewart,,6330 Limewood Pl,,Long Beach-90801-California,2/7/43,Bachelors,Management,F,M,1,3,4,4,129460,90,0,1,963.1687287282535
16650,,Kaitlyn,J,Green,,2656 Stafford Ave.,,Washington-20001-DC,9/3/43,Graduate Degree,Management,F,M,1,3,4,4,155748,91,1,1,1000.9140822268413
16651,,Abigail,,Martinez,,8020 Charlotte Ave.,,Fresno-93701-California,9/26/43,Bachelors,Management,F,M,1,3,4,4,133253,88,0,1,779.7942036204167
16664,,Sophia,,Nelson,,"88, rue Pierre-Demoulin",,Denver-80201-Colorado,6/17/58,Graduate Degree,Management,F,M,1,1,1,1,149505,70,0,1,1105.7757458002052
16665,,Linda,,Suarez,,258 Bluejay Dr.,,Durham-27701-North Carolina,6/25/58,Graduate Degree,Management,F,S,0,2,1,1,148273,61,1,1,1070.3704966038629
16674,,Ricardo,,Yuan,,6870 D Bel Air Drive,,Fort Worth-76101-Texas,11/13/59,Graduate Degree,Management,M,M,1,3,1,1,179253,102,1,1,1206.987158175264
16675,,Kristi,W,Arthur,,1515 Tuolumne St.,,Baltimore-21201-Maryland,6/17/59,Graduate Degree,Management,F,S,0,3,0,0,154433,57,0,1,852.8780686592896
16677,,Jack,S,Hughes,,492 Loveridge Circle,,Riverside-92501-California,8/14/66,Graduate Degree,Management,M,M,1,4,1,1,182120,112,1,1,2401.150557545278
16691,,Paula,B,Romero,,4345 Azoras Circle,,Newark-7101-New Jersey,11/6/66,Graduate Degree,Management,F,S,0,2,0,0,159471,58,0,1,957.7410923626489
16707,,Derrick,,Serrano,,1160 Camelback Road,,Chicago-60601-Illinois,4/7/58,Bachelors,Professional,M,S,1,1,0,2,137949,83,0,1,917.8393105549577
18399,,Sara,D,Torres,,7740 LaCrosse Ave,,Orlando-32801-Florida,2/9/62,Partial College,Professional,F,S,1,4,3,3,147228,79,1,1,952.8441635440709
16757,,Mackenzie,A,Cox,,6191 Story Lane,,Tucson-85701-Arizona,7/3/67,Graduate Degree,Management,F,M,1,0,1,1,155608,72,1,1,824.7945198654025
16758,,Justin,E,Perry,,6312 Woodcrest Dr,,Lincoln-68501-Nebraska,11/18/67,Graduate Degree,Management,M,M,1,0,1,1,172193,108,1,1,1738.6762205770228
16824,,Randall,J,Munoz,,Dunckerstr 3578,,Santa Ana-92701-California,5/17/57,High School,Professional,M,M,1,4,4,4,157132,150,0,1,982.1649555955456
16826,,Roberto,A,Vazquez,,Postfach 66 16 11,,Austin-73301-Texas,11/12/57,Partial College,Professional,M,M,1,3,4,4,152705,152,0,1,811.4277540237332
16828,,Logan,R,Mitchell,,1874 Virginia Hills Dr.,,Louisville-40201-Kentucky,2/10/56,High School,Professional,M,M,1,2,4,4,164545,155,0,1,1313.0041888737446
16829,,Wayne,C,Lal,,2269 Clear St.,,San Antonio-78201-Texas,4/27/56,High School,Professional,M,M,1,2,4,4,153767,150,1,1,1021.8938301017381
16831,,Theodore,T,Vazquez,,7490 Sharon Dr,,Chicago-60601-Illinois,5/12/55,Partial College,Professional,M,M,1,3,4,4,163232,155,1,1,934.6159639124511
16833,,Richard,L,Cooper,,9023 Maryland Dr.,,Dallas-75201-Texas,8/24/32,Graduate Degree,Management,M,M,1,1,0,3,148607,69,0,1,1037.5514445076928
16842,,Jenny,R,Yang,,602 Columbia River Ct,,Fort Worth-76101-Texas,4/9/64,Bachelors,Management,F,M,1,4,2,3,136611,80,0,1,916.6962419471348
16843,,Jimmy,,Ramos,,9817 Cook Street,,Louisville-40201-Kentucky,2/16/64,Graduate Degree,Management,M,S,0,2,2,2,182585,114,1,1,2367.93982187048
16845,,Andrea,M,Adams,,4767 Detroit Ave.,,Cincinnati-45201-Ohio,9/15/64,Graduate Degree,Management,F,S,0,3,0,0,155004,52,1,1,770.1395977353716
16847,,Eduardo,,Hall,,8128 Honey Trail Lane,,Oklahoma City-73101-Oklahoma,3/23/63,Partial College,Professional,M,M,1,2,3,4,123155,135,1,1,812.1009789428898
